tact,avgWaitingTime,remaining,inMotion,(0) position,(0) number of passangers,(0) passangers,(1) position,(1) number of passangers,(1) passangers,(2) position,(2) number of passangers,(2) passangers
1440,932.0102040816327,98/100,98/100,0,5,"[99.	 home: 7,	 position: 0,	 waiting since: 466,	 schedule: [(465.0291942643504, 7), (729.5195554224313, 5), (759.5195554224313, 7), (1018.0341478934955, 0)], 36.	 home: 9,	 position: 0,	 waiting since: 468,	 schedule: [(467.7848829848048, 9), (735.830835550089, 10), (765.830835550089, 9), (1009.9879215175165, 0)], 39.	 home: 14,	 position: 0,	 waiting since: 469,	 schedule: [(468.6770713489693, 14), (711.4282085113427, 10), (741.4282085113427, 14), (1036.1946155290002, 0)], 82.	 home: 14,	 position: 0,	 waiting since: 470,	 schedule: [(469.0361394577243, 14), (712.5438888577479, 10), (742.5438888577479, 14), (1010.4013034033123, 0)], 31.	 home: 10,	 position: 0,	 waiting since: 472,	 schedule: [(471.4457186905322, 10), (732.259404646229, 10), (762.259404646229, 10), (1032.2689252726016, 0)]]",2,5,"[90.	 home: 7,	 position: 0,	 waiting since: 472,	 schedule: [(471.95098916772093, 7), (728.2152863925919, 5), (758.2152863925919, 7), (1007.8139419375642, 0)], 65.	 home: 7,	 position: 0,	 waiting since: 473,	 schedule: [(472.5414565272285, 7), (726.8617249573174, 5), (756.8617249573174, 7), (1022.6269822655336, 0)], 73.	 home: 12,	 position: 0,	 waiting since: 473,	 schedule: [(472.4117168416495, 12), (725.3648431359359, 10), (755.3648431359359, 12), (1033.8384298887918, 0)], 88.	 home: 9,	 position: 0,	 waiting since: 473,	 schedule: [(472.99728440482255, 9), (726.3487521073872, 10), (756.3487521073872, 9), (1025.4287704869469, 0)], 91.	 home: 3,	 position: 3,	 waiting since: 1170,	 schedule: [(718.6070398721521, 5), (748.6070398721521, 3), (1014.2640549696271, 0)]]",0,5,"[38.	 home: 7,	 position: 0,	 waiting since: 462,	 schedule: [(461.72959948147917, 7), (732.0834785219934, 5), (762.0834785219934, 7), (1012.5730449684522, 0)], 2.	 home: 9,	 position: 0,	 waiting since: 464,	 schedule: [(463.39067101503696, 9), (725.7221955794851, 10), (755.7221955794851, 9), (1031.872932184005, 0)], 28.	 home: 8,	 position: 0,	 waiting since: 466,	 schedule: [(465.85542739648076, 8), (716.917623673979, 10), (746.917623673979, 8), (1022.0642020518617, 0)], 3.	 home: 8,	 position: 0,	 waiting since: 470,	 schedule: [(469.17635414415895, 8), (734.2230260425143, 10), (764.2230260425143, 8), (1031.7477056054765, 0)], 56.	 home: 3,	 position: 3,	 waiting since: 729,	 schedule: [(728.2047488074505, 5), (758.2047488074505, 3), (1017.7489692755456, 0)]]"
1440,898.92,100/100,100/100,5,0,[],0,5,"[87.	 home: 2,	 position: 2,	 waiting since: 707,	 schedule: [(706.8027347634836, 5), (736.8027347634836, 2), (1038.9353864408047, 0)], 68.	 home: 2,	 position: 2,	 waiting since: 736,	 schedule: [(735.0530228911259, 5), (765.0530228911259, 2), (1024.2953553247455, 0)], 28.	 home: 13,	 position: 0,	 waiting since: 469,	 schedule: [(468.9014773335806, 13), (713.5162147301911, 10), (743.5162147301911, 13), (1025.0242021027864, 0)], 80.	 home: 7,	 position: 0,	 waiting since: 469,	 schedule: [(468.98680714785496, 7), (725.2899967599784, 5), (755.2899967599784, 7), (1030.882115309113, 0)], 99.	 home: 1,	 position: 1,	 waiting since: 773,	 schedule: [(712.3014520231067, 5), (742.3014520231067, 1), (1025.9975332868257, 0)]]",13,5,"[9.	 home: 7,	 position: 7,	 waiting since: 1014,	 schedule: [(1013.5153685029504, 0)], 42.	 home: 7,	 position: 7,	 waiting since: 1023,	 schedule: [(1022.398633550163, 0)], 82.	 home: 6,	 position: 6,	 waiting since: 1025,	 schedule: [(1024.4871022846617, 0)], 91.	 home: 9,	 position: 9,	 waiting since: 1024,	 schedule: [(1023.8578119650939, 0)], 79.	 home: 14,	 position: 14,	 waiting since: 1130,	 schedule: [(1026.0829310299137, 0)]]"
1440,882.9489795918367,98/100,98/100,2,5,"[26.	 home: 10,	 position: 0,	 waiting since: 470,	 schedule: [(469.93731443697794, 10), (721.1029392903439, 10), (751.1029392903439, 10), (1045.2531970254136, 0)], 59.	 home: 9,	 position: 0,	 waiting since: 470,	 schedule: [(469.35582454769695, 9), (716.4398664608588, 10), (746.4398664608588, 9), (1007.2747833757359, 0)], 53.	 home: 12,	 position: 0,	 waiting since: 473,	 schedule: [(472.1663158488985, 12), (717.2470201478097, 10), (747.2470201478097, 12), (1000.8636263412566, 0)], 57.	 home: 3,	 position: 3,	 waiting since: 1204,	 schedule: [(730.5279769396915, 5), (760.5279769396915, 3), (1019.5095830148947, 0)], 60.	 home: 3,	 position: 3,	 waiting since: 1204,	 schedule: [(723.7821383871478, 5), (753.7821383871478, 3), (997.582824020002, 0)]]",1,5,"[98.	 home: 3,	 position: 3,	 waiting since: 726,	 schedule: [(725.3864629132582, 5), (755.3864629132582, 3), (1025.3499235410761, 0)], 2.	 home: 3,	 position: 3,	 waiting since: 732,	 schedule: [(731.7655444819594, 5), (761.7655444819594, 3), (1032.5466791924116, 0)], 29.	 home: 2,	 position: 2,	 waiting since: 711,	 schedule: [(710.1351493488886, 5), (740.1351493488886, 2), (1012.6293722229566, 0)], 80.	 home: 1,	 position: 1,	 waiting since: 714,	 schedule: [(713.92828265823, 5), (743.92828265823, 1), (1019.2365657628912, 0)], 97.	 home: 1,	 position: 1,	 waiting since: 725,	 schedule: [(724.921930080846, 5), (754.921930080846, 1), (1014.1268073512674, 0)]]",11,5,"[42.	 home: 3,	 position: 5,	 waiting since: 835,	 schedule: [(753.4343086208304, 3), (1007.463983516143, 0)], 33.	 home: 12,	 position: 12,	 waiting since: 1008,	 schedule: [(1007.854046712337, 0)], 71.	 home: 10,	 position: 10,	 waiting since: 1017,	 schedule: [(1016.4316116442692, 0)], 16.	 home: 7,	 position: 7,	 waiting since: 1020,	 schedule: [(1019.6681391388615, 0)], 30.	 home: 6,	 position: 6,	 waiting since: 1021,	 schedule: [(707.7642253333203, 5), (737.7642253333203, 6), (1038.2654989843636, 0)]]"
1440,908.4831460674158,89/100,89/100,0,5,"[0.	 home: 10,	 position: 0,	 waiting since: 471,	 schedule: [(470.25552170564623, 10), (714.0425286859899, 10), (744.0425286859899, 10), (1015.7480596581935, 0)], 57.	 home: 11,	 position: 0,	 waiting since: 471,	 schedule: [(470.7079685287425, 11), (732.8602826090579, 10), (762.8602826090579, 11), (1030.795614882747, 0)], 29.	 home: 10,	 position: 0,	 waiting since: 472,	 schedule: [(471.5803490289067, 10), (724.8974454422805, 10), (754.8974454422805, 10), (1013.3266898156298, 0)], 81.	 home: 10,	 position: 0,	 waiting since: 472,	 schedule: [(471.1401660862967, 10), (727.5376297334809, 10), (757.5376297334809, 10), (1034.474444910921, 0)], 62.	 home: 5,	 position: 0,	 waiting since: 473,	 schedule: [(472.8346773994721, 5), (723.2354765198016, 5), (753.2354765198016, 5), (1009.99174417817, 0)]]",0,5,"[15.	 home: 7,	 position: 0,	 waiting since: 468,	 schedule: [(467.9167663826008, 7), (714.0933925004916, 5), (744.0933925004916, 7), (1018.3110460078807, 0)], 67.	 home: 6,	 position: 0,	 waiting since: 468,	 schedule: [(467.7692739172874, 6), (709.532049297606, 5), (739.532049297606, 6), (1032.796449167173, 0)], 73.	 home: 10,	 position: 0,	 waiting since: 468,	 schedule: [(467.1122711649786, 10), (742.6041308600536, 10), (772.6041308600536, 10), (1017.8520043908109, 0)], 40.	 home: 14,	 position: 0,	 waiting since: 470,	 schedule: [(469.87637050736294, 14), (731.6162821696884, 10), (761.6162821696884, 14), (1009.4936697954729, 0)], 49.	 home: 4,	 position: 0,	 waiting since: 474,	 schedule: [(473.630228229166, 4), (750.8380624082916, 5), (780.8380624082916, 4), (1014.0810205636539, 0)]]",3,5,"[38.	 home: 11,	 position: 0,	 waiting since: 473,	 schedule: [(472.318537918849, 11), (707.8814481734652, 10), (737.8814481734652, 11), (1043.5193834181794, 0)], 45.	 home: 14,	 position: 0,	 waiting since: 473,	 schedule: [(472.1463588862059, 14), (725.1369453906667, 10), (755.1369453906667, 14), (1032.37345500912, 0)], 76.	 home: 13,	 position: 0,	 waiting since: 473,	 schedule: [(472.84617009986385, 13), (730.4096698697264, 10), (760.4096698697264, 13), (1026.9702267110613, 0)], 94.	 home: 8,	 position: 0,	 waiting since: 473,	 schedule: [(472.89291264049604, 8), (716.3650308172954, 10), (746.3650308172954, 8), (1039.168507603478, 0)], 97.	 home: 9,	 position: 0,	 waiting since: 473,	 schedule: [(472.2388451625262, 9), (715.83536740217, 10), (745.83536740217, 9), (1023.1743523188671, 0)]]"
1440,866.4315789473684,95/100,95/100,0,5,"[8.	 home: 14,	 position: 0,	 waiting since: 470,	 schedule: [(469.20818059173865, 14), (722.8102606075037, 10), (752.8102606075037, 14), (1025.3119869263223, 0)], 28.	 home: 13,	 position: 0,	 waiting since: 470,	 schedule: [(469.3907061843782, 13), (701.5514126388325, 10), (731.5514126388325, 13), (1013.4602650325613, 0)], 51.	 home: 9,	 position: 0,	 waiting since: 470,	 schedule: [(469.1016217233458, 9), (722.8181042021795, 10), (752.8181042021795, 9), (1027.6278713623196, 0)], 39.	 home: 5,	 position: 0,	 waiting since: 475,	 schedule: [(474.180955904178, 5), (727.8522225700017, 5), (757.8522225700017, 5), (1010.8684540541925, 0)], 58.	 home: 14,	 position: 0,	 waiting since: 475,	 schedule: [(474.6752228099444, 14), (727.5798271062916, 10), (757.5798271062916, 14), (1018.5595149443428, 0)]]",2,5,"[86.	 home: 10,	 position: 0,	 waiting since: 469,	 schedule: [(468.97622882537047, 10), (736.6967055911107, 10), (766.6967055911107, 10), (1024.3930426235322, 0)], 91.	 home: 12,	 position: 0,	 waiting since: 472,	 schedule: [(471.28555763301574, 12), (736.6492302907598, 10), (766.6492302907598, 12), (1032.9999279007336, 0)], 63.	 home: 7,	 position: 5,	 waiting since: 1335,	 schedule: [(755.6966597869404, 7), (1011.615024010669, 0)], 26.	 home: 7,	 position: 0,	 waiting since: 473,	 schedule: [(472.5662774103257, 7), (716.3512994881739, 5), (746.3512994881739, 7), (1021.6596827776383, 0)], 21.	 home: 14,	 position: 0,	 waiting since: 474,	 schedule: [(473.8392962237327, 14), (725.816042314203, 10), (755.816042314203, 14), (1021.6390295542285, 0)]]",0,5,"[38.	 home: 14,	 position: 0,	 waiting since: 464,	 schedule: [(463.6839697093538, 14), (712.2352086356574, 10), (742.2352086356574, 14), (1016.976512086216, 0)], 6.	 home: 4,	 position: 4,	 waiting since: 1232,	 schedule: [(709.8151419742236, 5), (739.8151419742236, 4), (1017.3516498409058, 0)], 54.	 home: 4,	 position: 4,	 waiting since: 1232,	 schedule: [(709.8211687308078, 5), (739.8211687308078, 4), (1011.190821211738, 0)], 30.	 home: 4,	 position: 4,	 waiting since: 1234,	 schedule: [(729.4445327227905, 5), (759.4445327227905, 4), (1007.9024017298626, 0)], 67.	 home: 3,	 position: 3,	 waiting since: 1229,	 schedule: [(715.1931643294139, 5), (745.1931643294139, 3), (1001.1475102089594, 0)]]"
1440,912.8571428571429,91/100,91/100,0,5,"[40.	 home: 3,	 position: 3,	 waiting since: 1128,	 schedule: [(719.4413662793959, 5), (749.4413662793959, 3), (1002.061338181781, 0)], 47.	 home: 8,	 position: 0,	 waiting since: 475,	 schedule: [(474.98573131793705, 8), (716.8116878164243, 10), (746.8116878164243, 8), (1014.4114174699699, 0)], 97.	 home: 11,	 position: 0,	 waiting since: 475,	 schedule: [(474.0299204116792, 11), (718.1670491473185, 10), (748.1670491473185, 11), (1009.9975093347022, 0)], 29.	 home: 11,	 position: 0,	 waiting since: 476,	 schedule: [(475.0139453972608, 11), (732.331762928673, 10), (762.331762928673, 11), (1023.0225968255706, 0)], 75.	 home: 4,	 position: 0,	 waiting since: 476,	 schedule: [(475.3708735540496, 4), (729.8596680746085, 5), (759.8596680746085, 4), (1028.9194978071282, 0)]]",0,5,"[56.	 home: 8,	 position: 0,	 waiting since: 466,	 schedule: [(465.89728671785446, 8), (727.0511816031952, 10), (757.0511816031952, 8), (1016.0043191364905, 0)], 36.	 home: 14,	 position: 0,	 waiting since: 469,	 schedule: [(468.64403220197744, 14), (721.3154671377035, 10), (751.3154671377035, 14), (1010.1271379567207, 0)], 14.	 home: 8,	 position: 0,	 waiting since: 472,	 schedule: [(471.6278374485512, 8), (720.1954143988263, 10), (750.1954143988263, 8), (1013.0930453214437, 0)], 38.	 home: 9,	 position: 0,	 waiting since: 472,	 schedule: [(471.60273650877565, 9), (716.752008331591, 10), (746.752008331591, 9), (1017.8020644537443, 0)], 30.	 home: 1,	 position: 1,	 waiting since: 1148,	 schedule: [(730.4285349736763, 5), (760.4285349736763, 1), (1016.4763833092275, 0)]]",0,5,"[59.	 home: 8,	 position: 0,	 waiting since: 473,	 schedule: [(472.69119260309134, 8), (737.2596652391886, 10), (767.2596652391886, 8), (1009.2970108666772, 0)], 18.	 home: 12,	 position: 0,	 waiting since: 474,	 schedule: [(473.4308824056687, 12), (717.3521678031232, 10), (747.3521678031232, 12), (1016.9513156709517, 0)], 63.	 home: 5,	 position: 0,	 waiting since: 474,	 schedule: [(473.284765624434, 5), (721.8385613867888, 5), (751.8385613867888, 5), (1009.9408059761594, 0)], 9.	 home: 1,	 position: 1,	 waiting since: 1125,	 schedule: [(716.5723482180231, 5), (746.5723482180231, 1), (1036.5344438971624, 0)], 51.	 home: 4,	 position: 4,	 waiting since: 1242,	 schedule: [(696.9070955024662, 5), (726.9070955024662, 4), (1006.4276035228874, 0)]]"
1440,901.0444444444445,90/100,90/100,1,5,"[59.	 home: 6,	 position: 0,	 waiting since: 475,	 schedule: [(474.7147460269853, 6), (737.1235718439192, 5), (767.1235718439192, 6), (1014.5491259572217, 0)], 13.	 home: 6,	 position: 0,	 waiting since: 476,	 schedule: [(475.60558979136624, 6), (721.2527190775199, 5), (751.2527190775199, 6), (1012.6096967220129, 0)], 81.	 home: 1,	 position: 1,	 waiting since: 717,	 schedule: [(716.8564680890074, 5), (746.8564680890074, 1), (1030.1577276486084, 0)], 25.	 home: 2,	 position: 2,	 waiting since: 713,	 schedule: [(712.6044325760732, 5), (742.6044325760732, 2), (1031.8101555939393, 0)], 43.	 home: 2,	 position: 2,	 waiting since: 714,	 schedule: [(713.7417896997746, 5), (743.7417896997746, 2), (1016.3611067539377, 0)]]",2,5,"[7.	 home: 10,	 position: 0,	 waiting since: 466,	 schedule: [(465.75202384549027, 10), (718.5288883815211, 10), (748.5288883815211, 10), (1017.8530293537813, 0)], 55.	 home: 14,	 position: 0,	 waiting since: 472,	 schedule: [(471.9945446411641, 14), (711.4040295606242, 10), (741.4040295606242, 14), (1019.7194992869877, 0)], 79.	 home: 12,	 position: 0,	 waiting since: 472,	 schedule: [(471.252368158228, 12), (692.7071555615163, 10), (722.7071555615163, 12), (1039.6661979044582, 0)], 11.	 home: 10,	 position: 0,	 waiting since: 473,	 schedule: [(472.1920565373148, 10), (705.6627032687142, 10), (735.6627032687142, 10), (1034.0576129607184, 0)], 12.	 home: 3,	 position: 3,	 waiting since: 730,	 schedule: [(729.0472167294511, 5), (759.0472167294511, 3), (1017.7564436171697, 0)]]",0,5,"[84.	 home: 2,	 position: 0,	 waiting since: 476,	 schedule: [(475.8676926520773, 2), (732.7556541467741, 5), (762.7556541467741, 2), (1040.7673535716215, 0)], 90.	 home: 6,	 position: 0,	 waiting since: 476,	 schedule: [(475.4357307259309, 6), (714.4563668655492, 5), (744.4563668655492, 6), (1028.8821312883435, 0)], 29.	 home: 7,	 position: 0,	 waiting since: 477,	 schedule: [(476.3621324154256, 7), (716.4325412808045, 5), (746.4325412808045, 7), (1021.6701541602024, 0)], 99.	 home: 1,	 position: 1,	 waiting since: 718,	 schedule: [(717.3431266725433, 5), (747.3431266725433, 1), (1016.2369196882483, 0)], 32.	 home: 9,	 position: 0,	 waiting since: 477,	 schedule: [(476.39119167041594, 9), (716.6011171173152, 10), (746.6011171173152, 9), (1011.594609374755, 0)]]"
1440,912.4949494949495,99/100,99/100,1,5,"[21.	 home: 13,	 position: 0,	 waiting since: 459,	 schedule: [(458.6806768572282, 13), (714.4766401338993, 10), (744.4766401338993, 13), (1029.5259956256727, 0)], 40.	 home: 11,	 position: 0,	 waiting since: 461,	 schedule: [(460.8847599486945, 11), (714.510168758222, 10), (744.510168758222, 11), (1018.4772915242222, 0)], 76.	 home: 8,	 position: 0,	 waiting since: 462,	 schedule: [(461.2814045286578, 8), (719.6826852484083, 10), (749.6826852484083, 8), (1025.5529576146205, 0)], 45.	 home: 14,	 position: 0,	 waiting since: 464,	 schedule: [(463.1298825716743, 14), (710.0156239362736, 10), (740.0156239362736, 14), (1010.960850883159, 0)], 96.	 home: 4,	 position: 4,	 waiting since: 760,	 schedule: [(726.1198032388514, 5), (756.1198032388514, 4), (1015.0995020962874, 0)]]",0,5,"[75.	 home: 6,	 position: 0,	 waiting since: 466,	 schedule: [(465.84793926024884, 6), (727.6552945764175, 5), (757.6552945764175, 6), (1021.328625369142, 0)], 97.	 home: 6,	 position: 0,	 waiting since: 466,	 schedule: [(465.9458794075023, 6), (722.6754880057983, 5), (752.6754880057983, 6), (1033.960970792483, 0)], 19.	 home: 13,	 position: 0,	 waiting since: 469,	 schedule: [(468.7036126191452, 13), (718.1505166305792, 10), (748.1505166305792, 13), (1029.9560788268714, 0)], 82.	 home: 10,	 position: 0,	 waiting since: 469,	 schedule: [(468.98735787049117, 10), (709.4816855872642, 10), (739.4816855872642, 10), (1010.9683253022494, 0)], 31.	 home: 5,	 position: 0,	 waiting since: 472,	 schedule: [(471.6124997822137, 5), (718.3711892108862, 5), (748.3711892108862, 5), (1010.1648709482062, 0)]]",8,5,"[99.	 home: 3,	 position: 5,	 waiting since: 1039,	 schedule: [(737.2011294731591, 3), (1027.0171681308277, 0)], 59.	 home: 10,	 position: 10,	 waiting since: 1194,	 schedule: [(1022.1411652959499, 0)], 13.	 home: 10,	 position: 10,	 waiting since: 1195,	 schedule: [(1008.1326224410705, 0)], 32.	 home: 11,	 position: 11,	 waiting since: 1210,	 schedule: [(1023.7447695258894, 0)], 29.	 home: 11,	 position: 11,	 waiting since: 1216,	 schedule: [(1014.0611458909094, 0)]]"
1440,871.24,100/100,100/100,6,0,[],4,5,"[82.	 home: 13,	 position: 0,	 waiting since: 472,	 schedule: [(471.2688051015746, 13), (706.0898102925048, 10), (736.0898102925048, 13), (1023.9774764209826, 0)], 67.	 home: 7,	 position: 0,	 waiting since: 473,	 schedule: [(472.7422231724462, 7), (709.1796389785851, 5), (739.1796389785851, 7), (1031.2263620477102, 0)], 80.	 home: 13,	 position: 0,	 waiting since: 473,	 schedule: [(472.0306001326277, 13), (713.5159138638812, 10), (743.5159138638812, 13), (1020.5558331862728, 0)], 94.	 home: 13,	 position: 0,	 waiting since: 473,	 schedule: [(472.99637892011316, 13), (720.30956644264, 10), (750.30956644264, 13), (1010.5042159322269, 0)], 99.	 home: 14,	 position: 0,	 waiting since: 473,	 schedule: [(472.5588104945055, 14), (717.5188988004285, 10), (747.5188988004285, 14), (1021.3461170606319, 0)]]",14,0,[]
1440,899.72,100/100,100/100,11,0,[],10,3,"[88.	 home: 14,	 position: 14,	 waiting since: 1027,	 schedule: [(1026.7367749987877, 0)], 13.	 home: 10,	 position: 10,	 waiting since: 1021,	 schedule: [(1020.8305969819892, 0)], 95.	 home: 11,	 position: 11,	 waiting since: 1032,	 schedule: [(1031.7222057618756, 0)]]",2,5,"[24.	 home: 12,	 position: 12,	 waiting since: 741,	 schedule: [(731.7231752965192, 10), (761.7231752965192, 12), (1006.5493281750594, 0)], 49.	 home: 8,	 position: 10,	 waiting since: 747,	 schedule: [(746.3443398919261, 8), (1020.726263934826, 0)], 79.	 home: 8,	 position: 10,	 waiting since: 748,	 schedule: [(747.0912034981027, 8), (1017.217759552257, 0)], 25.	 home: 8,	 position: 10,	 waiting since: 752,	 schedule: [(751.8677755765116, 8), (1017.853079092509, 0)], 18.	 home: 2,	 position: 2,	 waiting since: 745,	 schedule: [(744.9247310059338, 5), (774.9247310059338, 2), (1013.7155819738485, 0)]]"
1440,867.9166666666666,96/100,96/100,2,5,"[26.	 home: 13,	 position: 10,	 waiting since: 1056,	 schedule: [(765.900441964917, 13), (1031.2948789385741, 0)], 1.	 home: 8,	 position: 0,	 waiting since: 472,	 schedule: [(471.7494083047543, 8), (723.717581881399, 10), (753.717581881399, 8), (1008.0892643688975, 0)], 24.	 home: 10,	 position: 0,	 waiting since: 472,	 schedule: [(471.11747314992823, 10), (713.3295815731306, 10), (743.3295815731306, 10), (1024.2773959037752, 0)], 98.	 home: 5,	 position: 0,	 waiting since: 472,	 schedule: [(471.3593607049995, 5), (716.524147748961, 5), (746.524147748961, 5), (1025.1707395177364, 0)], 58.	 home: 10,	 position: 0,	 waiting since: 473,	 schedule: [(472.7256691124916, 10), (729.5237136109558, 10), (759.5237136109558, 10), (1011.7206394282152, 0)]]",12,3,"[4.	 home: 12,	 position: 12,	 waiting since: 1026,	 schedule: [(1013.2248909731996, 0)], 80.	 home: 5,	 position: 5,	 waiting since: 1024,	 schedule: [(1023.0848909146596, 0)], 74.	 home: 7,	 position: 7,	 waiting since: 1190,	 schedule: [(1030.7564939838976, 0)]]",14,5,"[0.	 home: 7,	 position: 7,	 waiting since: 1173,	 schedule: [(1011.8001384379343, 0)], 28.	 home: 8,	 position: 8,	 waiting since: 1237,	 schedule: [(999.483980514867, 0)], 88.	 home: 12,	 position: 12,	 waiting since: 1371,	 schedule: [(1014.140201954794, 0)], 47.	 home: 13,	 position: 13,	 waiting since: 1377,	 schedule: [(1019.0446522207495, 0)], 25.	 home: 14,	 position: 14,	 waiting since: 1383,	 schedule: [(1013.3129542896932, 0)]]"
